,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b1,b2,b3,sigma,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20],mu[21],mu[22],mu[23],mu[24],mu[25],mu[26],mu[27],mu[28],mu[29],mu[30]
7135,42.8486,0.917039,0.617116,2.0,7.0,0.0,-41.9094,-0.00884677,0.793006,0.797606,0.134681,0.677765,0.528791,0.0962987,-0.151699,1.32102,0.46229,-0.616672,0.210607,0.823759,-1.22184,0.495151,-0.414638,0.417526,-1.26974,-2.14307,-0.0171597,0.460039,1.61441,-0.0597603,-1.13152,0.52281,-0.203256,1.06579,-1.8529,-1.08284,1.6896,-1.03667,-0.906824,0.825556,0.631774
7136,44.3632,1.0,0.617116,3.0,7.0,0.0,-41.6986,-0.042714,0.829146,0.770689,0.135022,0.621886,0.471792,0.158871,-0.281763,1.25134,0.478625,-0.593647,0.210681,0.859666,-1.25837,0.438671,-0.487434,0.287343,-1.27249,-2.21088,-0.0016762,0.461765,1.54132,-0.0736191,-1.2128,0.44755,-0.164637,1.08124,-1.90858,-1.08033,1.7074,-1.09315,-0.997755,0.805087,0.532478
7137,44.2291,0.993046,0.617116,3.0,7.0,0.0,-42.3357,-0.0282659,0.866071,0.765924,0.15392,0.633001,0.479725,0.238919,-0.333371,1.26385,0.534041,-0.551472,0.251205,0.933967,-1.26556,0.446396,-0.505416,0.24498,-1.25809,-2.25388,0.0453234,0.507468,1.55638,-0.0467522,-1.24814,0.443289,-0.105362,1.14596,-1.93878,-1.05938,1.78389,-1.11052,-1.03581,0.842076,0.514082
7138,43.2191,0.878488,0.617116,3.0,7.0,0.0,-38.834,0.0445127,0.811453,0.755264,0.143371,0.695791,0.548808,0.240318,-0.187989,1.31251,0.554264,-0.496029,0.292115,0.927124,-1.14606,0.516361,-0.390388,0.369394,-1.16045,-2.07841,0.0838729,0.537997,1.59657,0.013907,-1.10066,0.525374,-0.0761206,1.14448,-1.78254,-0.972338,1.7577,-0.983901,-0.889889,0.87462,0.608957
7139,42.526,0.936274,0.617116,3.0,7.0,0.0,-39.6507,-0.0111784,0.892977,0.841734,0.141367,0.714455,0.551756,0.188957,-0.252025,1.40035,0.544976,-0.620188,0.257292,0.954778,-1.33017,0.515705,-0.486351,0.365719,-1.35203,-2.35799,0.0238113,0.529504,1.71576,-0.0485968,-1.27204,0.528979,-0.157549,1.19924,-2.03221,-1.14447,1.87844,-1.14697,-1.03675,0.90645,0.625814
7140,40.6987,0.944596,0.617116,3.0,7.0,0.0,-39.3955,0.0259498,0.886236,0.858552,0.13665,0.765628,0.602081,0.191007,-0.180229,1.46214,0.567383,-0.609445,0.283625,0.972955,-1.30235,0.565551,-0.438151,0.442395,-1.33722,-2.32633,0.0424611,0.55734,1.78131,-0.0193644,-1.22676,0.586064,-0.14911,1.2271,-2.00262,-1.13004,1.91072,-1.11014,-0.985972,0.945671,0.692791
7141,42.929,0.971778,0.617116,3.0,7.0,0.0,-37.7385,-5.28453e-05,0.854917,0.842217,0.148802,0.725286,0.566264,0.138882,-0.179091,1.40673,0.515886,-0.631721,0.243216,0.90644,-1.29306,0.53057,-0.443229,0.4273,-1.33466,-2.28322,0.0048656,0.50941,1.71834,-0.0487089,-1.20933,0.554795,-0.186935,1.15858,-1.97071,-1.13408,1.82381,-1.10135,-0.972641,0.892619,0.664171
7142,40.9418,0.935126,0.617116,2.0,3.0,0.0,-40.0273,0.0224624,0.850879,0.857902,0.156356,0.760942,0.600908,0.132257,-0.127855,1.45256,0.527035,-0.632513,0.257142,0.91478,-1.28079,0.564746,-0.412269,0.483771,-1.33337,-2.2696,0.0119018,0.525098,1.76792,-0.0329035,-1.18227,0.595085,-0.188819,1.17551,-1.95823,-1.13273,1.84571,-1.08117,-0.940516,0.918572,0.712958
7143,40.5715,1.0,0.617116,2.0,3.0,0.0,-39.3605,0.0373158,0.861257,0.848728,0.175585,0.768257,0.608031,0.176897,-0.142674,1.45493,0.55696,-0.59939,0.282289,0.950398,-1.2655,0.572065,-0.409061,0.468323,-1.30756,-2.26305,0.0420626,0.550497,1.76892,-0.0117945,-1.18094,0.596553,-0.151292,1.20454,-1.94821,-1.10548,1.87481,-1.07225,-0.942418,0.93671,0.706861
7144,45.2948,0.961988,0.617116,3.0,7.0,0.0,-40.2847,-0.0238918,0.856503,0.777542,0.143788,0.646987,0.493605,0.211254,-0.297162,1.28455,0.523085,-0.568166,0.244894,0.917608,-1.26421,0.459993,-0.489285,0.28307,-1.26824,-2.24501,0.0331015,0.501409,1.57917,-0.0492605,-1.23148,0.463281,-0.125953,1.13725,-1.93305,-1.07069,1.77642,-1.10188,-1.01518,0.844651,0.542495
7145,45.0297,0.992688,0.617116,3.0,7.0,0.0,-44.8934,0.0217176,0.836885,0.776597,0.106434,0.691438,0.540058,0.227047,-0.221385,1.32589,0.548507,-0.532639,0.277965,0.933168,-1.20422,0.506669,-0.427569,0.352503,-1.21774,-2.1654,0.064149,0.531194,1.61824,-0.00902222,-1.15921,0.515224,-0.0996904,1.15617,-1.8603,-1.02385,1.78765,-1.03803,-0.942566,0.876931,0.600356
7146,46.1341,0.933051,0.617116,2.0,3.0,0.0,-43.8383,-0.00631674,0.844917,0.787656,0.113777,0.67287,0.519714,0.19576,-0.246641,1.31587,0.523891,-0.570815,0.251025,0.912067,-1.24702,0.485887,-0.45875,0.334241,-1.26272,-2.21804,0.0336878,0.507239,1.61198,-0.0386241,-1.19879,0.495667,-0.133526,1.13901,-1.90994,-1.06678,1.77803,-1.07762,-0.978936,0.858509,0.583268
7147,44.6854,0.853831,0.617116,2.0,3.0,0.0,-43.5333,-0.00528495,0.867358,0.804549,0.104942,0.688548,0.531685,0.207993,-0.257702,1.34588,0.540834,-0.579392,0.260416,0.939518,-1.27559,0.497091,-0.471036,0.33695,-1.28942,-2.27172,0.0389476,0.522816,1.64879,-0.0370291,-1.2292,0.505854,-0.130695,1.17048,-1.95551,-1.08848,1.82482,-1.1035,-1.00476,0.880943,0.593936
7148,45.8552,0.978231,0.617116,2.0,3.0,0.0,-43.9249,0.00482224,0.864196,0.789758,0.137564,0.686135,0.530907,0.234499,-0.263484,1.33299,0.554335,-0.551337,0.274042,0.952146,-1.25099,0.496823,-0.463061,0.324116,-1.25803,-2.24148,0.058214,0.533664,1.63165,-0.0226212,-1.21392,0.501798,-0.104884,1.17637,-1.92663,-1.05844,1.82343,-1.08485,-0.994038,0.883203,0.584124
7149,46.0612,0.958286,0.617116,3.0,7.0,0.0,-44.7442,-0.00635849,0.84442,0.795886,0.127961,0.679753,0.525908,0.183007,-0.234219,1.3283,0.51959,-0.582148,0.247543,0.907112,-1.25356,0.491819,-0.455718,0.349903,-1.27419,-2.22548,0.0267895,0.504941,1.62654,-0.0417149,-1.19865,0.504347,-0.14467,1.13824,-1.91742,-1.07792,1.78047,-1.08036,-0.976188,0.861342,0.595881
7150,45.3484,0.945223,0.617116,2.0,3.0,0.0,-45.0751,-0.0299566,0.862009,0.774309,0.125867,0.638299,0.484669,0.218624,-0.316652,1.27435,0.524274,-0.566723,0.243671,0.921737,-1.27141,0.451108,-0.501,0.26392,-1.27078,-2.25712,0.0338729,0.500571,1.56868,-0.0525834,-1.24482,0.45181,-0.122091,1.1387,-1.94329,-1.07238,1.77858,-1.11172,-1.02972,0.840965,0.527761
7151,45.5444,0.961753,0.617116,3.0,7.0,0.0,-44.3609,-0.0154912,0.859165,0.780619,0.108243,0.658029,0.504111,0.219427,-0.288673,1.29803,0.532885,-0.562341,0.253879,0.928602,-1.26022,0.470373,-0.482117,0.293635,-1.26464,-2.24418,0.0411594,0.511293,1.59374,-0.0411721,-1.22687,0.473881,-0.11872,1.14926,-1.93123,-1.06644,1.79068,-1.09708,-1.00969,0.856008,0.553645
7152,45.9294,1.0,0.617116,3.0,7.0,0.0,-45.0061,0.0162369,0.838695,0.77966,0.13336,0.688571,0.53674,0.220007,-0.225432,1.32534,0.543538,-0.541168,0.272515,0.928963,-1.2135,0.503234,-0.433575,0.350268,-1.22784,-2.177,0.0576731,0.526505,1.61868,-0.0150575,-1.16733,0.512246,-0.107212,1.15314,-1.87121,-1.03346,1.78655,-1.04634,-0.94978,0.873839,0.598195
7153,45.4031,0.910933,0.617116,3.0,7.0,0.0,-43.7297,0.010709,0.837526,0.779996,0.105358,0.683305,0.531558,0.212133,-0.228604,1.32016,0.536628,-0.547822,0.266091,0.921446,-1.2185,0.498053,-0.438015,0.346879,-1.23363,-2.18089,0.0509684,0.519945,1.61347,-0.0210441,-1.17129,0.507503,-0.114398,1.14602,-1.87551,-1.03944,1.77913,-1.05093,-0.953597,0.867669,0.593985
7154,45.4735,0.697906,0.617116,2.0,3.0,0.0,-41.783,-0.0183287,0.827803,0.790055,0.125381,0.662563,0.510865,0.153068,-0.227768,1.30505,0.492805,-0.595933,0.226856,0.872219,-1.24916,0.477129,-0.45567,0.348908,-1.27498,-2.20362,0.00643908,0.480698,1.60002,-0.0564592,-1.18774,0.492524,-0.16656,1.1037,-1.90145,-1.08207,1.73734,-1.07496,-0.966564,0.836124,0.586764
7155,45.4979,0.994719,0.617116,3.0,7.0,0.0,-44.74,0.0176029,0.86186,0.76469,0.11678,0.677752,0.524999,0.279881,-0.282488,1.30723,0.576045,-0.506389,0.294773,0.973904,-1.21574,0.491751,-0.456423,0.294076,-1.20973,-2.19968,0.0888767,0.550171,1.599,-0.00167249,-1.19649,0.489448,-0.0623202,1.18611,-1.88607,-1.01185,1.82196,-1.06034,-0.984408,0.884682,0.561038
7156,46.3967,1.0,0.617116,2.0,3.0,0.0,-45.5748,0.00226527,0.846146,0.777213,0.118239,0.672676,0.520336,0.221423,-0.254836,1.30871,0.538506,-0.54756,0.264367,0.927814,-1.2306,0.486836,-0.454569,0.322117,-1.23974,-2.20108,0.0514367,0.519173,1.60218,-0.0259992,-1.19126,0.492959,-0.110229,1.14932,-1.89273,-1.04411,1.78449,-1.06616,-0.974724,0.863837,0.575375
7157,44.1981,0.8604,0.617116,2.0,3.0,0.0,-44.153,0.00847201,0.855956,0.779044,0.0957823,0.680606,0.527143,0.240572,-0.261789,1.31913,0.554191,-0.538127,0.276329,0.948365,-1.23272,0.493488,-0.455978,0.318896,-1.23788,-2.21323,0.0638574,0.532987,1.61409,-0.0175861,-1.19846,0.497407,-0.0960947,1.16886,-1.90143,-1.04035,1.80844,-1.06959,-0.981677,0.877238,0.577488
7158,43.5495,0.927611,0.617116,2.0,7.0,0.0,-42.5475,-0.0115959,0.855456,0.763687,0.0955485,0.647591,0.495552,0.241956,-0.302825,1.27558,0.540572,-0.53795,0.261744,0.935246,-1.23967,0.4624,-0.480589,0.271383,-1.23636,-2.21709,0.0554709,0.515964,1.56642,-0.0323793,-1.21694,0.461597,-0.0969406,1.1482,-1.90573,-1.03971,1.78126,-1.08332,-1.00497,0.850862,0.534799
7159,43.9993,0.962089,0.617116,3.0,7.0,0.0,-41.4033,-0.00891472,0.834287,0.806897,0.104828,0.686286,0.532445,0.148392,-0.204892,1.34106,0.501384,-0.605288,0.234159,0.883248,-1.25825,0.498099,-0.44624,0.380689,-1.29032,-2.22198,0.00767318,0.491626,1.64118,-0.0511038,-1.18812,0.516989,-0.172004,1.12184,-1.91726,-1.09535,1.76484,-1.0779,-0.961859,0.856377,0.61685
7160,42.0548,0.887442,0.617116,3.0,7.0,0.0,-39.0451,0.00852913,0.863557,0.756887,0.18638,0.662136,0.509916,0.284808,-0.305349,1.28651,0.572298,-0.504049,0.289767,0.971396,-1.21951,0.476904,-0.469437,0.268517,-1.20819,-2.20381,0.0872601,0.544239,1.57638,-0.00749894,-1.2074,0.471648,-0.0595827,1.17939,-1.88974,-1.0104,1.81266,-1.06797,-0.997829,0.873691,0.539112
7161,44.6755,1.0,0.617116,2.0,3.0,0.0,-41.8632,0.0135551,0.874099,0.778224,0.152526,0.685333,0.53017,0.275683,-0.287006,1.32558,0.578713,-0.521454,0.293649,0.982091,-1.23953,0.496363,-0.466339,0.298848,-1.23495,-2.23789,0.0837388,0.553085,1.62219,-0.00693798,-1.21793,0.494875,-0.0709418,1.19864,-1.91978,-1.03413,1.84463,-1.08072,-1.002,0.893988,0.568708
7162,45.2484,0.99986,0.617116,3.0,7.0,0.0,-43.9745,-0.00733766,0.832509,0.789656,0.107301,0.673305,0.521182,0.172119,-0.224901,1.31611,0.508923,-0.581686,0.241092,0.890734,-1.2411,0.487412,-0.448745,0.353038,-1.26428,-2.20016,0.0214156,0.495626,1.61146,-0.0439587,-1.18311,0.501346,-0.150122,1.12109,-1.89635,-1.07053,1.75632,-1.0681,-0.962212,0.850069,0.593879
7163,44.6364,0.886083,0.617116,3.0,7.0,0.0,-42.8944,0.0268925,0.82578,0.794533,0.14172,0.71152,0.559618,0.188586,-0.172949,1.3568,0.533866,-0.55787,0.269052,0.912039,-1.20627,0.525756,-0.40731,0.404957,-1.23566,-2.15947,0.0465619,0.523259,1.65276,-0.0134068,-1.14004,0.543144,-0.129217,1.14614,-1.85793,-1.04289,1.78088,-1.02961,-0.91739,0.881751,0.640092
7164,44.4053,0.988858,0.617116,3.0,7.0,0.0,-43.9414,-0.0246416,0.878169,0.771786,0.11409,0.641787,0.486804,0.253282,-0.340866,1.27815,0.547717,-0.548689,0.260564,0.953466,-1.2752,0.453166,-0.51002,0.243572,-1.26488,-2.2765,0.0537778,0.519663,1.57348,-0.041679,-1.26127,0.448484,-0.0965949,1.16602,-1.95709,-1.06363,1.81087,-1.12016,-1.0475,0.855975,0.518048
7165,44.2965,0.984764,0.617116,2.0,7.0,0.0,-43.2808,-0.0201181,0.868014,0.767935,0.104922,0.642879,0.489233,0.247242,-0.325493,1.27534,0.543318,-0.54489,0.259869,0.944126,-1.26043,0.455819,-0.498245,0.254276,-1.25311,-2.25102,0.0534063,0.516752,1.5686,-0.0387492,-1.24275,0.452799,-0.0977631,1.15674,-1.93521,-1.05394,1.79623,-1.10491,-1.02985,0.85229,0.523884
7166,44.2142,1.0,0.617116,3.0,7.0,0.0,-43.4376,0.0290475,0.832351,0.782953,0.15673,0.70404,0.552534,0.217962,-0.197763,1.34226,0.548186,-0.536431,0.279909,0.930245,-1.19904,0.518983,-0.414393,0.377368,-1.21849,-2.1568,0.0629457,0.533389,1.63582,-0.00525397,-1.14611,0.530838,-0.105285,1.1573,-1.85317,-1.0251,1.78971,-1.02901,-0.927317,0.88374,0.62035
7167,44.0864,0.985363,0.617116,3.0,7.0,0.0,-41.4758,-0.0311574,0.836083,0.80453,0.113948,0.662083,0.508278,0.132433,-0.233375,1.31547,0.482104,-0.623327,0.213993,0.864992,-1.27977,0.473991,-0.470751,0.351777,-1.30958,-2.24488,-0.0113078,0.471383,1.61514,-0.0719888,-1.21266,0.491622,-0.189321,1.10205,-1.93958,-1.1144,1.74475,-1.10087,-0.987201,0.8344,0.589817
7168,43.227,0.874829,0.617116,3.0,7.0,0.0,-40.2282,-0.0155949,0.899035,0.799961,0.158354,0.674956,0.515409,0.254683,-0.325388,1.33315,0.565896,-0.565247,0.272665,0.980805,-1.30404,0.480653,-0.509329,0.276988,-1.29907,-2.33081,0.0569556,0.539431,1.6381,-0.0365089,-1.28219,0.478975,-0.101906,1.2033,-2.00363,-1.09254,1.86753,-1.14091,-1.06024,0.889775,0.554701
7169,39.6254,0.816823,0.617116,2.0,3.0,0.0,-38.4178,0.0395285,0.92269,0.758714,0.169385,0.695765,0.537602,0.407159,-0.366726,1.32882,0.664609,-0.441292,0.358946,1.09349,-1.23101,0.503951,-0.487318,0.22584,-1.19051,-2.27426,0.162954,0.623164,1.62527,0.0400502,-1.2567,0.482497,0.0310438,1.29084,-1.93954,-0.981736,1.94686,-1.09155,-1.0485,0.94447,0.531659
7170,42.3679,0.922127,0.617116,2.0,7.0,0.0,-38.2839,0.00683099,0.911447,0.764341,0.139369,0.6676,0.510032,0.348438,-0.37339,1.30308,0.617541,-0.488016,0.316728,1.04046,-1.2606,0.476309,-0.508791,0.218081,-1.22903,-2.29365,0.117063,0.580011,1.59986,0.00209751,-1.27448,0.459827,-0.0206724,1.24281,-1.96275,-1.02205,1.89697,-1.11615,-1.06414,0.906534,0.515208
7171,40.9859,0.92919,0.617116,3.0,7.0,0.0,-37.346,0.0659494,0.816197,0.791392,0.168153,0.747754,0.59707,0.216961,-0.122956,1.38969,0.564279,-0.520155,0.302999,0.937766,-1.15795,0.563404,-0.361251,0.450748,-1.19046,-2.10112,0.0806124,0.555189,1.68382,0.0239723,-1.0878,0.582515,-0.0961643,1.17217,-1.80298,-0.999616,1.80205,-0.980619,-0.865825,0.913255,0.681125
7172,43.3891,0.957997,0.617116,2.0,3.0,0.0,-39.3942,0.0548479,0.849375,0.766705,0.14613,0.716465,0.56475,0.294361,-0.222337,1.34575,0.599254,-0.479059,0.323048,0.990709,-1.17152,0.53156,-0.408082,0.351268,-1.17303,-2.14342,0.114798,0.576758,1.63676,0.0312311,-1.14243,0.533438,-0.0407507,1.20635,-1.83413,-0.977351,1.8384,-1.01249,-0.929307,0.914462,0.609992
7173,38.5304,0.811757,0.617116,3.0,7.0,0.0,-36.2317,0.0680945,0.776927,0.791128,0.168326,0.748952,0.60213,0.157065,-0.0581189,1.38577,0.525277,-0.540368,0.27943,0.878941,-1.12837,0.568858,-0.326338,0.503557,-1.1808,-2.03255,0.0523304,0.525294,1.67578,0.014792,-1.03239,0.599027,-0.134837,1.12089,-1.74811,-0.997199,1.73605,-0.942597,-0.809202,0.889353,0.710225
7174,39.9074,0.999322,0.617116,2.0,7.0,0.0,-36.8112,0.0797294,0.828161,0.771957,0.179996,0.74538,0.595269,0.277912,-0.15594,1.37558,0.599458,-0.47347,0.331998,0.979939,-1.1363,0.562116,-0.363757,0.41339,-1.15165,-2.08805,0.119002,0.583118,1.66579,0.0480904,-1.08909,0.571676,-0.0448565,1.20234,-1.78607,-0.959599,1.82866,-0.970297,-0.87362,0.927373,0.657504
7175,43.4905,0.999238,0.617116,3.0,7.0,0.0,-39.0814,0.0382546,0.87103,0.780288,0.160791,0.711715,0.556667,0.292513,-0.254451,1.35298,0.599249,-0.50129,0.31555,1.00098,-1.21442,0.522823,-0.438404,0.331322,-1.21258,-2.21009,0.104421,0.574812,1.64982,0.0161405,-1.1892,0.52286,-0.0521134,1.21915,-1.89301,-1.01222,1.86485,-1.05402,-0.972513,0.917463,0.598632
7176,44.8589,0.995149,0.617116,3.0,7.0,0.0,-42.6656,0.00713056,0.845002,0.818839,0.127984,0.71259,0.556631,0.164171,-0.189126,1.37685,0.523267,-0.599012,0.252729,0.909958,-1.25956,0.521793,-0.435302,0.404626,-1.29294,-2.23594,0.0226909,0.513745,1.68124,-0.0361574,-1.18731,0.541426,-0.160083,1.1524,-1.92728,-1.09539,1.80431,-1.07619,-0.957651,0.884151,0.643294
7177,44.4862,0.989685,0.617116,3.0,7.0,0.0,-43.12,-0.0212982,0.836146,0.746154,0.147563,0.62276,0.474181,0.226955,-0.30637,1.23638,0.518539,-0.535378,0.245983,0.904318,-1.22141,0.441786,-0.479799,0.254755,-1.218,-2.17671,0.0444856,0.494419,1.52057,-0.0415088,-1.19942,0.440908,-0.104339,1.11232,-1.87238,-1.02581,1.73097,-1.06872,-0.992322,0.821576,0.512323
7178,45.1717,0.974546,0.617116,2.0,7.0,0.0,-43.2705,-0.0144487,0.852293,0.767795,0.149272,0.64814,0.496043,0.228124,-0.294775,1.27853,0.53253,-0.548125,0.255258,0.925405,-1.24375,0.462789,-0.479468,0.280165,-1.24439,-2.21872,0.0469216,0.509602,1.57013,-0.0376016,-1.21575,0.464184,-0.10839,1.14102,-1.9084,-1.04811,1.7746,-1.08487,-1.00238,0.847518,0.540293
7179,43.6099,0.911906,0.617116,2.0,3.0,0.0,-42.4092,-0.014293,0.799888,0.758278,0.116884,0.639312,0.493189,0.158763,-0.223949,1.25663,0.481936,-0.565553,0.224567,0.848807,-1.19935,0.460757,-0.438545,0.331165,-1.22138,-2.12075,0.0136761,0.46906,1.5403,-0.0493253,-1.14397,0.474006,-0.150923,1.06992,-1.82886,-1.03523,1.68008,-1.03332,-0.931862,0.809347,0.562714
7180,43.2466,0.931533,0.617116,3.0,7.0,0.0,-40.6164,0.017162,0.906957,0.784821,0.140881,0.695104,0.536139,0.321964,-0.326815,1.34397,0.613853,-0.507665,0.316358,1.0335,-1.26419,0.501796,-0.488089,0.271729,-1.24656,-2.29625,0.107793,0.582067,1.64573,0.00389475,-1.25928,0.493075,-0.0413802,1.24692,-1.96657,-1.03935,1.90785,-1.10957,-1.04235,0.921871,0.559297
7181,44.3964,0.998991,0.617116,3.0,7.0,0.0,-42.3249,-0.0197798,0.832185,0.812591,0.140274,0.68018,0.526033,0.125937,-0.20431,1.33857,0.485724,-0.624982,0.219757,0.866248,-1.2724,0.491523,-0.453508,0.382979,-1.30877,-2.235,-0.00930734,0.477762,1.63998,-0.0645897,-1.19647,0.512814,-0.192394,1.10808,-1.93092,-1.1139,1.75265,-1.08903,-0.968353,0.84634,0.615966
7182,45.5141,0.977538,0.617116,3.0,7.0,0.0,-43.5417,0.0118235,0.856343,0.755725,0.119225,0.664318,0.512907,0.278319,-0.292117,1.287,0.568539,-0.503372,0.288759,0.964051,-1.21024,0.480004,-0.460483,0.27908,-1.20196,-2.18719,0.0858407,0.541898,1.57581,-0.00589188,-1.19425,0.476426,-0.0623542,1.17287,-1.87566,-1.00555,1.80298,-1.05766,-0.984812,0.871767,0.545692
7183,45.6329,0.949237,0.617116,3.0,7.0,0.0,-44.0209,-0.00328784,0.838269,0.801796,0.133,0.687689,0.533916,0.167737,-0.21289,1.33949,0.513512,-0.590538,0.244333,0.897637,-1.25114,0.499696,-0.445592,0.371798,-1.27828,-2.21796,0.0204155,0.501654,1.63866,-0.042519,-1.18759,0.515841,-0.155646,1.13291,-1.91194,-1.08284,1.77529,-1.07395,-0.963064,0.862649,0.612076
7184,43.3289,0.884831,0.617116,2.0,3.0,0.0,-42.2666,0.0304775,0.81502,0.752793,0.111137,0.67974,0.53263,0.235532,-0.211254,1.29522,0.545099,-0.504698,0.281359,0.919882,-1.16051,0.500228,-0.408205,0.346193,-1.17168,-2.09599,0.0745619,0.527433,1.579,0.00178082,-1.11939,0.507446,-0.0832412,1.13531,-1.79891,-0.983034,1.74884,-1.00024,-0.909509,0.861979,0.588743
7185,44.8674,0.996487,0.617116,3.0,7.0,0.0,-41.4727,0.0300022,0.87225,0.776199,0.138215,0.70004,0.54524,0.292123,-0.270459,1.33867,0.594136,-0.50337,0.309646,0.996679,-1.22012,0.511517,-0.448998,0.314,-1.21533,-2.2163,0.100334,0.568476,1.63456,0.00968587,-1.19886,0.509912,-0.05383,1.21258,-1.89887,-1.01495,1.85705,-1.06181,-0.983504,0.908425,0.583415
7186,44.0387,0.952726,0.617116,2.0,7.0,0.0,-42.8659,0.0057601,0.890928,0.819277,0.140594,0.712436,0.551949,0.235169,-0.263631,1.38277,0.569959,-0.574407,0.281381,0.979826,-1.29313,0.516646,-0.474952,0.344241,-1.30328,-2.31512,0.0568031,0.549816,1.69201,-0.0243284,-1.25099,0.523388,-0.113884,1.21352,-1.99044,-1.09725,1.88269,-1.11957,-1.0227,0.913292,0.610592
7187,45.5203,0.899417,0.617116,2.0,7.0,0.0,-39.0807,0.0221958,0.861848,0.793544,0.115957,0.706655,0.551317,0.242656,-0.236972,1.3558,0.567521,-0.540383,0.288439,0.963961,-1.23514,0.517133,-0.4425,0.351473,-1.24553,-2.22394,0.07078,0.548267,1.65521,-0.00726662,-1.19359,0.523974,-0.0948395,1.19052,-1.90984,-1.04617,1.83827,-1.06678,-0.972437,0.900499,0.608794
7188,46.0598,0.998774,0.617116,3.0,7.0,0.0,-45.0156,0.00740209,0.835724,0.767626,0.116786,0.669544,0.519081,0.223881,-0.246554,1.29774,0.537045,-0.535632,0.266281,0.92156,-1.21027,0.485994,-0.443811,0.323288,-1.21929,-2.16879,0.0559794,0.517947,1.58758,-0.0205091,-1.17142,0.492037,-0.103688,1.14033,-1.86424,-1.02607,1.76767,-1.04786,-0.957558,0.858357,0.573432
7189,45.555,0.864121,0.617116,3.0,7.0,0.0,-44.1523,-0.00592035,0.819488,0.780184,0.127947,0.666502,0.5165,0.166559,-0.216,1.30121,0.500958,-0.575135,0.237534,0.876656,-1.22278,0.483166,-0.439494,0.354086,-1.24724,-2.16732,0.0201203,0.488529,1.59271,-0.0429846,-1.16347,0.497793,-0.150173,1.10484,-1.86822,-1.05636,1.73133,-1.0512,-0.945125,0.839196,0.590199
7190,43.6003,0.877492,0.617116,3.0,7.0,0.0,-41.4735,-0.0136228,0.884833,0.79168,0.103527,0.669689,0.512272,0.246075,-0.312347,1.32045,0.556704,-0.560416,0.268435,0.964844,-1.28534,0.477924,-0.49815,0.282307,-1.28292,-2.29662,0.0543575,0.531656,1.62174,-0.0357438,-1.26047,0.477653,-0.104171,1.18599,-1.97454,-1.07943,1.84152,-1.12283,-1.04066,0.87914,0.554179
7191,45.9911,1.0,0.617116,3.0,7.0,0.0,-43.2589,-0.0121911,0.859212,0.772324,0.131741,0.654342,0.501163,0.234818,-0.297206,1.28869,0.540001,-0.547923,0.260349,0.936148,-1.25005,0.467693,-0.481535,0.281699,-1.24973,-2.23265,0.0510158,0.516496,1.58221,-0.034931,-1.22314,0.46856,-0.104706,1.15267,-1.91984,-1.05195,1.79069,-1.09065,-1.00858,0.85611,0.544507
7192,43.62,0.853913,0.617116,2.0,3.0,0.0,-43.0704,0.0466781,0.832539,0.776701,0.115565,0.716406,0.565442,0.244949,-0.189298,1.35039,0.568853,-0.510331,0.300029,0.951314,-1.17633,0.532092,-0.398939,0.383314,-1.19214,-2.13323,0.0856378,0.552579,1.64231,0.014638,-1.12836,0.541913,-0.0794181,1.17522,-1.82964,-0.999038,1.80512,-1.00915,-0.911543,0.899061,0.628498
7193,43.9652,0.943848,0.617116,2.0,3.0,0.0,-41.652,0.0349586,0.816204,0.792544,0.136628,0.717734,0.566946,0.184312,-0.152324,1.36045,0.532772,-0.552682,0.271576,0.906205,-1.18991,0.533242,-0.391875,0.421856,-1.22306,-2.13328,0.0487212,0.523944,1.6549,-0.00742313,-1.11887,0.552717,-0.128629,1.14119,-1.83511,-1.03216,1.77154,-1.01206,-0.896531,0.882716,0.651852
7194,44.1991,0.798505,0.617116,3.0,7.0,0.0,-37.6904,-0.0204995,0.803163,0.773023,0.128916,0.645589,0.497824,0.136403,-0.214512,1.27337,0.472475,-0.589581,0.214933,0.840278,-1.22009,0.464882,-0.442729,0.347669,-1.24882,-2.14723,-0.00156567,0.462216,1.56128,-0.0597834,-1.15549,0.481873,-0.172655,1.06809,-1.85395,-1.06132,1.68555,-1.04816,-0.938856,0.811044,0.57628
7195,44.6235,0.965111,0.617116,3.0,7.0,0.0,-42.2903,-0.00479796,0.870787,0.809339,0.107948,0.693133,0.535506,0.206991,-0.25593,1.35416,0.542748,-0.583327,0.261344,0.942929,-1.28147,0.500723,-0.47187,0.341735,-1.29626,-2.2818,0.0383441,0.525029,1.65869,-0.0372357,-1.23364,0.510031,-0.132773,1.17561,-1.96432,-1.09445,1.83319,-1.10797,-1.00782,0.885559,0.599199
7196,45.8879,0.742751,0.617116,3.0,7.0,0.0,-40.8791,-0.0168255,0.8355,0.765606,0.123967,0.64361,0.49335,0.202224,-0.273285,1.2704,0.513499,-0.557288,0.24267,0.897999,-1.23266,0.460331,-0.468503,0.295656,-1.24065,-2.19061,0.0331647,0.49399,1.55969,-0.044089,-1.19522,0.465797,-0.125553,1.11581,-1.88618,-1.04757,1.74223,-1.07111,-0.981989,0.833194,0.546339
